"t_us","t_s","weight_raw_kg","offset_raw_kg","weight_adj_kg","weight_raw_N","weight_adj_N"
2691580,2.69158,0.00261807441711426,0,0.00261807441711426,0.0256745394825935,0.0256745394825935
2703050,2.70305,0.00224399566650391,0,0.00224399566650391,0.0220060801029205,0.0220060801029205
2714521,2.714521,0.00725579261779785,0,0.00725579261779785,0.0711550186753273,0.0711550186753273
2725993,2.725993,0.0103225708007812,0,0.0103225708007812,0.101229838943481,0.101229838943481
2737465,2.737465,0.000373959541320801,0,0.000373959541320801,0.00366729033589363,0.00366729033589363
2748934,2.748934,-0.0138382911682129,0,-0.0138382911682129,-0.135707278084755,-0.135707278084755
2760405,2.760405,-0.00448811054229736,0,-0.00448811054229736,-0.0440133292496204,-0.0440133292496204
2771874,2.771874,0.00605893135070801,0,0.00605893135070801,0.0594178191304207,0.0594178191304207
2783342,2.783342,0.0102478265762329,0,0.0102478265762329,0.100496848493814,0.100496848493814
2794811,2.794811,0.0103974342346191,0,0.0103974342346191,0.101963998436928,0.101963998436928
2817746,2.817746,0.0163815021514893,0,0.0163815021514893,0.160647658073902,0.160647658073902
2829214,2.829214,0.028349757194519,0,0.028349757194519,0.27801614639163,0.27801614639163
2840681,2.840681,0.0435343980789185,0,0.0435343980789185,0.426926604920626,0.426926604920626
2852150,2.85215,0.025881290435791,0,0.025881290435791,0.25380875685215,0.25380875685215
2863618,2.863618,0.00396442413330078,0,0.00396442413330078,0.0388777199268341,0.0388777199268341
2875090,2.87509,0.00748014450073242,0,0.00748014450073242,0.0733551590681076,0.0733551590681076
2886560,2.88656,0.0159326791763306,0,0.0159326791763306,0.156246208244562,0.156246208244562
2898030,2.89803,0.0179523229598999,0,0.0179523229598999,0.176052147954702,0.176052147954702
2909500,2.9095,0.0243853330612183,0,0.0243853330612183,0.239138426464796,0.239138426464796
2920968,2.920968,0.0293970108032227,0,0.0293970108032227,0.288286195993423,0.288286195993423
2932435,2.932435,0.020944356918335,0,0.020944356918335,0.20539397777319,0.20539397777319
2943904,2.943904,0.0201964378356934,0,0.0201964378356934,0.198059397101402,0.198059397101402
2955373,2.955373,0.00852739810943604,0,0.00852739810943604,0.0836252086699009,0.0836252086699009
2966840,2.96684,-0.00366520881652832,0,-0.00366520881652832,-0.0359434200406075,-0.0359434200406075
2978308,2.978308,-0.00201964378356934,0,-0.00201964378356934,-0.0198059397101402,-0.0198059397101402
3001244,3.001244,-0.0274521112442017,0,-0.0274521112442017,-0.26921324673295,-0.26921324673295
3012711,3.012711,-0.0482469201087952,0,-0.0482469201087952,-0.473140659084916,-0.473140659084916
3024180,3.02418,-0.0444320440292358,0,-0.0444320440292358,-0.435729504579306,-0.435729504579306
3035649,3.035649,-0.0528846383094788,0,-0.0528846383094788,-0.51862113827765,-0.51862113827765
3047118,3.047118,-0.0534082055091858,0,-0.0534082055091858,-0.523755578556657,-0.523755578556657
3058586,3.058586,-0.0432352423667908,0,-0.0432352423667908,-0.423992889556289,-0.423992889556289
3070054,3.070054,-0.028349757194519,0,-0.028349757194519,-0.27801614639163,-0.27801614639163
3081520,3.08152,-0.016231894493103,0,-0.016231894493103,-0.159180508130789,-0.159180508130789
3092988,3.092988,0.0159326791763306,0,0.0159326791763306,0.156246208244562,0.156246208244562
3104454,3.104454,0.0315662622451782,0,0.0315662622451782,0.309559285646677,0.309559285646677
3115922,3.115922,0.0507153272628784,0,0.0507153272628784,0.497347464102507,0.497347464102507
3127390,3.12739,0.0946986675262451,0,0.0946986675262451,0.928676687896252,0.928676687896252
3138857,3.138857,0.128957748413086,0,0.128957748413086,1.26464350347519,1.26464350347519
3150325,3.150325,0.162019968032837,0,0.162019968032837,1.58887311950922,1.58887311950922
3161793,3.161793,0.180196642875671,0,0.180196642875671,1.7671254078567,1.7671254078567
3184728,3.184728,0.206900835037231,0,0.206900835037231,2.02900407391787,2.02900407391787
3196195,3.196195,0.241683483123779,0,0.241683483123779,2.37010532977581,2.37010532977581
3207663,3.207663,0.271454453468323,0,0.271454453468323,2.66205881610513,2.66205881610513
3219131,3.219131,0.296139001846313,0,0.296139001846313,2.90413154245615,2.90413154245615
3230599,3.230599,0.340271830558777,0,0.340271830558777,3.33692674714923,3.33692674714923
3242067,3.242067,0.400711417198181,0,0.400711417198181,3.92963661946654,3.92963661946654
3253533,3.253533,0.488677859306335,0,0.488677859306335,4.79229272896647,4.79229272896647
3265000,3.265,0.587191343307495,0,0.587191343307495,5.75837998684645,5.75837998684645
3276468,3.276468,0.710688591003418,0,0.710688591003418,6.96947427096367,6.96947427096367
3287935,3.287935,0.832315683364868,0,0.832315683364868,8.16222859627008,8.16222859627008
3299404,3.299404,0.932624459266663,0,0.932624459266663,9.14592165346742,9.14592165346742
3310873,3.310873,0.971670866012573,0,0.971670866012573,9.5288360981822,9.5288360981822
3322340,3.32234,0.953344464302063,0,0.953344464302063,9.34911549084783,9.34911549084783
3333808,3.333808,1.00391030311584,0,1.00391030311584,9.844996974051,9.844996974051
3345275,3.345275,1.12075018882751,0,1.12075018882751,10.9908048392653,10.9908048392653
3368212,3.368212,1.41262531280518,0,1.41262531280518,13.8531220238209,13.8531220238209
3379680,3.37968,1.53148484230042,0,1.53148484230042,15.0187358287454,15.0187358287454
3391148,3.391148,1.59573936462402,0,1.59573936462402,15.6488574400902,15.6488574400902
3402616,3.402616,1.5982825756073,0,1.5982825756073,15.6737978200793,15.6737978200793
3414084,3.414084,1.6269314289093,0,1.6269314289093,15.9547470973134,15.9547470973134
3425553,3.425553,1.74205088615417,0,1.74205088615417,17.0836833227038,17.0836833227038
3437020,3.43702,1.94887709617615,0,1.94887709617615,19.1119555752158,19.1119555752158
3448490,3.44849,2.11725497245789,0,2.11725497245789,20.7631784756541,20.7631784756541
3459958,3.459958,2.25548815727234,0,2.25548815727234,22.1187829375148,22.1187829375148
